timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778984357,37.49,31.49,51.10,0,1,tinyml,,,,39.490,0.000,0.000,0.000,0.000,0.000
1778984362,37.49,31.49,51.10,0,1,tinyml,,,,39.490,0.000,0.000,0.000,0.000,0.000
1778984367,37.49,31.50,51.20,0,1,tinyml,,,,39.490,0.000,0.000,0.000,0.000,0.000
1778984372,37.45,31.49,51.20,0,1,tinyml,,,,39.450,0.000,0.000,0.000,0.000,0.000
1778984377,37.42,31.49,51.20,0,1,tinyml,,,,39.420,0.000,0.000,0.000,0.000,0.000
1778984382,37.41,31.49,51.20,0,1,tinyml,,,,39.410,0.000,0.000,0.000,0.000,0.000
1778984387,37.38,31.49,51.30,0,1,tinyml,,,,39.380,0.000,0.000,0.000,0.000,0.000
1778984392,37.37,31.50,51.40,0,1,tinyml,,,,39.370,0.000,0.000,0.000,0.000,0.000
1778984397,37.34,31.49,51.40,0,1,tinyml,,,,39.340,0.000,0.000,0.000,0.000,0.000
1778984402,37.28,31.50,51.50,0,1,tinyml,,,,39.280,0.000,0.000,0.000,0.000,0.000
1778984407,37.24,31.49,51.60,0,1,tinyml,,,,39.240,0.000,0.000,0.000,0.000,0.000
1778984412,37.23,31.47,51.60,0,1,tinyml,,,,39.230,0.000,0.000,0.000,0.000,0.000
1778984417,37.17,31.47,51.70,0,1,tinyml,,,,39.170,0.000,0.000,0.000,0.000,0.000
1778984422,37.11,31.49,51.80,0,1,tinyml,,,,39.110,0.000,0.000,0.000,0.000,0.000
1778984427,37.09,31.49,51.90,0,1,tinyml,,,,39.090,0.000,0.000,0.000,0.000,0.000
1778984432,37.06,31.49,52.00,0,1,tinyml,,,,39.060,0.000,0.000,0.000,0.000,0.000
1778984437,37.00,31.50,52.00,0,1,tinyml,,,,39.000,0.000,0.000,0.000,0.000,0.000
1778984442,36.99,31.49,52.10,0,1,tinyml,,,,38.990,0.000,0.000,0.000,0.000,0.000
1778984447,36.93,31.52,52.20,0,1,tinyml,,,,38.930,0.000,0.000,0.000,0.000,0.000
1778984452,36.90,31.50,52.20,0,1,tinyml,,,,38.900,0.000,0.000,0.000,0.000,0.000
1778984457,36.86,31.50,52.30,0,1,tinyml,,,,38.860,0.000,0.000,0.000,0.000,0.000
1778984462,36.82,31.52,52.40,0,1,tinyml,,,,38.820,0.000,0.000,0.000,0.000,0.000
1778984467,36.79,31.53,52.50,0,1,tinyml,,,,38.790,0.000,0.000,0.000,0.000,0.000
1778984472,36.75,31.54,52.60,0,1,tinyml,,,,38.750,0.000,0.000,0.000,0.000,0.000
1778984477,36.71,31.53,52.60,1,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
1778984482,36.66,31.54,52.70,3,1,tinyml,,,,38.660,0.000,0.000,0.000,0.000,0.000
1778984487,36.63,31.52,52.70,4,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984492,36.63,31.54,52.80,4,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984497,36.65,31.50,52.90,5,1,tinyml,,,,38.650,0.000,0.000,0.000,0.000,0.000
1778984502,36.63,31.54,52.80,6,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984507,36.65,31.54,52.80,6,1,tinyml,,,,38.650,0.000,0.000,0.000,0.000,0.000
1778984512,36.71,31.53,52.80,6,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
1778984517,36.69,31.54,52.80,7,1,tinyml,,,,38.690,0.000,0.000,0.000,0.000,0.000
1778984522,36.71,31.56,52.70,7,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
1778984527,36.72,31.54,52.70,7,1,tinyml,,,,38.720,0.000,0.000,0.000,0.000,0.000
1778984532,36.69,31.59,52.70,9,1,tinyml,,,,38.690,0.000,0.000,0.000,0.000,0.000
1778984537,36.72,31.54,52.70,9,1,tinyml,,,,38.720,0.000,0.000,0.000,0.000,0.000
1778984542,36.71,31.56,52.70,10,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
1778984547,36.69,31.59,52.80,11,1,tinyml,,,,38.690,0.000,0.000,0.000,0.000,0.000
1778984552,36.69,31.58,52.70,11,1,tinyml,,,,38.690,0.000,0.000,0.000,0.000,0.000
1778984557,36.69,31.58,52.70,12,1,tinyml,,,,38.690,0.000,0.000,0.000,0.000,0.000
1778984562,36.68,31.56,52.70,13,1,tinyml,,,,38.680,0.000,0.000,0.000,0.000,0.000
1778984567,36.66,31.56,52.80,14,1,tinyml,,,,38.660,0.000,0.000,0.000,0.000,0.000
1778984572,36.65,31.53,52.80,15,1,tinyml,,,,38.650,0.000,0.000,0.000,0.000,0.000
1778984577,36.63,31.54,52.80,16,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984582,36.61,31.54,52.80,17,1,tinyml,,,,38.610,0.000,0.000,0.000,0.000,0.000
1778984587,36.59,31.56,52.90,18,1,tinyml,,,,38.590,0.000,0.000,0.000,0.000,0.000
1778984592,36.56,31.54,52.90,19,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778984597,36.53,31.56,52.90,20,1,tinyml,,,,38.530,0.000,0.000,0.000,0.000,0.000
1778984602,36.53,31.54,53.00,21,1,tinyml,,,,38.530,0.000,0.000,0.000,0.000,0.000
1778984607,36.53,31.54,53.00,22,1,tinyml,,,,38.530,0.000,0.000,0.000,0.000,0.000
1778984612,36.48,31.54,53.00,45,1,tinyml,,,,38.480,0.000,0.000,0.000,0.000,0.000
1778984617,36.46,31.56,53.00,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778984622,36.46,31.54,53.10,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778984627,36.48,31.54,53.10,45,1,tinyml,,,,38.480,0.000,0.000,0.000,0.000,0.000
1778984632,36.51,31.53,53.10,44,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778984637,36.51,31.53,53.10,44,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778984642,36.52,31.52,53.00,44,1,tinyml,,,,38.520,0.000,0.000,0.000,0.000,0.000
1778984647,36.57,31.52,52.90,42,1,tinyml,,,,38.570,0.000,0.000,0.000,0.000,0.000
1778984652,36.63,31.52,52.90,41,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
